date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,div_convention,exercise_style
2014-03-12,2014-04-19,C,600000,0.76,0.8,412,23559,0.211636,100906808,0,APPLE INC,,A
2014-03-12,2014-04-19,C,605000,0.63,0.68,27,2326,0.21655,100906809,0,APPLE INC,,A
2014-03-12,2014-04-19,C,610000,0.55,0.58,637,4993,0.222296,100906810,0,APPLE INC,,A
2014-03-12,2014-04-19,C,615000,0.46,0.49,80,1578,0.22679,100906811,0,APPLE INC,,A
2014-03-12,2014-04-19,C,620000,0.39,0.42,30,4330,0.23161,100906812,0,APPLE INC,,A
2014-03-12,2014-04-19,C,625000,0.33,0.35,15,1475,0.235651,100906813,0,APPLE INC,,A
2014-03-12,2014-04-19,C,630000,0.28,0.3,34,2447,0.240115,100906814,0,APPLE INC,,A
2014-03-12,2014-04-19,C,635000,0.22,0.25,7,894,0.242646,100906815,0,APPLE INC,,A
2014-03-12,2014-04-19,C,640000,0.2,0.22,153,1811,0.248366,100906816,0,APPLE INC,,A
2014-03-12,2014-04-19,C,645000,0.17,0.19,40,1184,0.252515,100906817,0,APPLE INC,,A
2014-03-12,2014-04-19,C,650000,0.15,0.17,814,10335,0.257687,100906818,0,APPLE INC,,A
2014-03-12,2014-04-19,C,655000,0.12,0.14,281,1060,0.259806,100906819,0,APPLE INC,,A
2014-03-12,2014-04-19,C,660000,0.08,0.13,76,1133,0.261726,100906820,0,APPLE INC,,A
2014-03-12,2014-04-19,C,665000,0.06,0.11,108,1082,0.263693,100906821,0,APPLE INC,,A
2014-03-12,2014-04-19,C,670000,0.01,0.12,0,1358,0.264032,101067592,0,APPLE INC,,A
2014-03-12,2014-04-19,C,675000,0,0.12,0,2130,0.269589,101423224,0,APPLE INC,,A
2014-03-12,2014-04-19,C,680000,0,0.22,0,1697,0.295998,101423225,0,APPLE INC,,A
2014-03-12,2014-04-19,C,685000,0,0.19,0,433,0.299059,101433792,0,APPLE INC,,A
2014-03-12,2014-04-19,C,690000,0,0.18,0,927,0.305056,101453599,0,APPLE INC,,A
2014-03-12,2014-04-19,C,695000,0,0.19,0,1001,0.31458,101453600,0,APPLE INC,,A
2014-03-12,2014-04-19,C,700000,0.02,0.1,100,3716,0.307148,101453601,0,APPLE INC,,A
2014-03-12,2014-04-19,C,705000,0.01,0.18,0,307,0.329785,101453602,0,APPLE INC,,A
2014-03-12,2014-04-19,C,710000,0,0.17,0,587,0.333311,101453603,0,APPLE INC,,A
2014-03-12,2014-04-19,C,715000,0,0.17,0,168,0.340659,101453604,0,APPLE INC,,A
2014-03-12,2014-04-19,C,720000,0.01,0.16,0,190,0.347937,101453605,0,APPLE INC,,A
2014-03-12,2014-04-19,C,725000,0,0.01,2,234,,101453606,0,APPLE INC,,A
2014-03-12,2014-04-19,C,730000,0.01,0.15,0,134,0.360036,101453607,0,APPLE INC,,A
2014-03-12,2014-04-19,C,735000,0.01,0.14,10,123,0.364681,101453608,0,APPLE INC,,A
2014-03-12,2014-04-19,C,740000,0,0.15,0,354,0.37162,101453609,0,APPLE INC,,A
2014-03-12,2014-04-19,C,745000,0,0.14,0,338,0.375898,101453610,0,APPLE INC,,A
2014-03-12,2014-04-19,C,750000,0,0.05,0,2050,0.348175,101453611,0,APPLE INC,,A
2014-03-12,2014-04-19,C,755000,0,0.05,0,427,0.354397,101861874,0,APPLE INC,,A
2014-03-12,2014-04-19,C,760000,0,0.13,0,145,0.393183,101982774,0,APPLE INC,,A
2014-03-12,2014-04-19,C,765000,0,0.13,0,80,0.399744,101982775,0,APPLE INC,,A
2014-03-12,2014-04-19,C,770000,0,0.13,0,156,0.406248,101982776,0,APPLE INC,,A
2014-03-12,2014-04-19,C,775000,0,0.12,0,200,0.409544,101982777,0,APPLE INC,,A
2014-03-12,2014-04-19,C,780000,0,0.13,0,163,0.419092,101982778,0,APPLE INC,,A
2014-03-12,2014-04-19,C,785000,0.01,0.05,0,593,0.396716,101982779,0,APPLE INC,,A
2014-03-12,2014-04-19,C,790000,0,0.12,0,37,0.42846,102074901,0,APPLE INC,,A
2014-03-12,2014-04-19,C,795000,0,0.12,0,18,0.434663,102210565,0,APPLE INC,,A
2014-03-12,2014-04-19,C,800000,0,0.01,0,216,,102210566,0,APPLE INC,,A
2014-03-12,2014-04-19,C,805000,0,0.12,0,37,0.446922,102210567,0,APPLE INC,,A
2014-03-12,2014-04-19,C,810000,0,0.12,0,197,0.452979,102210568,0,APPLE INC,,A
2014-03-12,2014-04-19,C,815000,0,0.12,0,1,0.458989,102227360,0,APPLE INC,,A
2014-03-12,2014-04-19,C,820000,0,0.12,0,10,0.464953,102227361,0,APPLE INC,,A
2014-03-12,2014-04-19,C,825000,0,0.12,0,0,0.470871,102227362,0,APPLE INC,,A
2014-03-12,2014-04-19,C,830000,0,0.12,0,83,0.476744,102227363,0,APPLE INC,,A
2014-03-12,2014-04-19,C,835000,0,0.12,0,4,0.482573,102227364,0,APPLE INC,,A
2014-03-12,2014-04-19,C,840000,0,0.11,0,95,0.484505,102227365,0,APPLE INC,,A
2014-03-12,2014-04-19,C,845000,0,0.11,0,14,0.490211,102227366,0,APPLE INC,,A
2014-03-12,2014-04-19,C,850000,0,0.11,0,141,0.495876,102227367,0,APPLE INC,,A
2014-03-12,2014-04-19,C,855000,0,0.11,0,151,0.501499,102227368,0,APPLE INC,,A
2014-03-12,2014-04-19,P,200000,0,0.05,0,37,,101230988,0,APPLE INC,,A
2014-03-12,2014-04-19,P,205000,0,0.12,0,25,1.044416,101138377,0,APPLE INC,,A
2014-03-12,2014-04-19,P,210000,0,0.12,0,11,1.019446,101138378,0,APPLE INC,,A
2014-03-12,2014-04-19,P,215000,0,0.11,0,9,0.987232,101138379,0,APPLE INC,,A
2014-03-12,2014-04-19,P,220000,0,0.11,0,23,0.963591,100906822,0,APPLE INC,,A
2014-03-12,2014-04-19,P,225000,0,0.11,0,12,0.940482,100906823,0,APPLE INC,,A
2014-03-12,2014-04-19,P,230000,0,0.11,0,10,0.917881,100906824,0,APPLE INC,,A
2014-03-12,2014-04-19,P,235000,0,0.12,0,12,0.902932,100906825,0,APPLE INC,,A
2014-03-12,2014-04-19,P,240000,0,0.11,0,50,0.874111,100906826,0,APPLE INC,,A
2014-03-12,2014-04-19,P,245000,0,0.12,0,57,0.859755,100906827,0,APPLE INC,,A
2014-03-12,2014-04-19,P,250000,0,0.05,0,181,,100906828,0,APPLE INC,,A
2014-03-12,2014-04-19,P,255000,0,0.05,0,106,,100906829,0,APPLE INC,,A
2014-03-12,2014-04-19,P,260000,0,0.11,0,229,0.79174,100906830,0,APPLE INC,,A
2014-03-12,2014-04-19,P,265000,0,0.11,0,218,0.772124,100906831,0,APPLE INC,,A
2014-03-12,2014-04-19,P,270000,0,0.11,0,68,0.752865,100906832,0,APPLE INC,,A
2014-03-12,2014-04-19,P,275000,0,0.05,0,176,,100906833,0,APPLE INC,,A
2014-03-12,2014-04-19,P,280000,0,0.05,0,132,,100906834,0,APPLE INC,,A
2014-03-12,2014-04-19,P,285000,0,0.12,0,235,0.702828,100906835,0,APPLE INC,,A
2014-03-12,2014-04-19,P,290000,0.01,0.11,0,267,0.684739,100906836,0,APPLE INC,,A
2014-03-12,2014-04-19,P,295000,0,0.12,0,307,0.666948,100906837,0,APPLE INC,,A
2014-03-12,2014-04-19,P,300000,0,0.05,0,891,,100906838,0,APPLE INC,,A
2014-03-12,2014-04-19,P,305000,0,0.12,0,340,0.632213,100876821,0,APPLE INC,,A
2014-03-12,2014-04-19,P,310000,0,0.13,0,314,0.620036,100876822,0,APPLE INC,,A
2014-03-12,2014-04-19,P,315000,0,0.13,0,208,0.603212,100876823,0,APPLE INC,,A
2014-03-12,2014-04-19,P,320000,0,0.05,0,729,0.5377,100876824,0,APPLE INC,,A
2014-03-12,2014-04-19,P,325000,0.01,0.05,0,456,0.530879,100876825,0,APPLE INC,,A
2014-03-12,2014-04-19,P,330000,0,0.05,0,436,0.507672,100876826,0,APPLE INC,,A
2014-03-12,2014-04-19,P,335000,0,0.05,0,651,0.492976,100876827,0,APPLE INC,,A
2014-03-12,2014-04-19,P,340000,0,0.15,0,338,0.530206,100876828,0,APPLE INC,,A
2014-03-12,2014-04-19,P,345000,0,0.15,0,470,0.514553,100876829,0,APPLE INC,,A
2014-03-12,2014-04-19,P,350000,0,0.1,0,1129,0.479456,100788878,0,APPLE INC,,A
2014-03-12,2014-04-19,P,355000,0,0.1,0,672,0.464732,100876830,0,APPLE INC,,A
2014-03-12,2014-04-19,P,360000,0,0.08,0,547,0.440721,100876831,0,APPLE INC,,A
2014-03-12,2014-04-19,P,365000,0,0.08,0,215,0.426622,100876832,0,APPLE INC,,A
2014-03-12,2014-04-19,P,370000,0,0.16,0,952,0.442169,100876833,0,APPLE INC,,A
2014-03-12,2014-04-19,P,375000,0,0.16,0,3597,0.427554,100876834,0,APPLE INC,,A
2014-03-12,2014-04-19,P,380000,0,0.17,0,2542,0.415783,100876835,0,APPLE INC,,A
2014-03-12,2014-04-19,P,385000,0.01,0.18,0,602,0.406305,100876836,0,APPLE INC,,A
2014-03-12,2014-04-19,P,390000,0,0.19,0,902,0.391946,100876837,0,APPLE INC,,A
2014-03-12,2014-04-19,P,395000,0,0.06,0,1973,0.33611,100876838,0,APPLE INC,,A
2014-03-12,2014-04-19,P,400000,0.01,0.08,20,12090,0.33623,100876839,0,APPLE INC,,A
2014-03-12,2014-04-19,P,405000,0.03,0.09,8,1062,0.332788,100876840,0,APPLE INC,,A
2014-03-12,2014-04-19,P,410000,0.04,0.1,14,1219,0.324825,100876841,0,APPLE INC,,A
2014-03-12,2014-04-19,P,415000,0.05,0.11,40,1300,0.316127,100876842,0,APPLE INC,,A
2014-03-12,2014-04-19,P,420000,0.08,0.11,12,1554,0.308734,100876843,0,APPLE INC,,A
2014-03-12,2014-04-19,P,425000,0.1,0.11,90,1240,0.298765,100876844,0,APPLE INC,,A
2014-03-12,2014-04-19,P,430000,0.12,0.14,588,3044,0.292786,100876845,0,APPLE INC,,A
2014-03-12,2014-04-19,P,435000,0.13,0.16,286,874,0.283013,100876846,0,APPLE INC,,A
2014-03-12,2014-04-19,P,440000,0.16,0.19,20,2727,0.275992,100876847,0,APPLE INC,,A
2014-03-12,2014-04-19,P,445000,0.2,0.22,105,952,0.268716,100876848,0,APPLE INC,,A
2014-03-12,2014-04-19,P,450000,0.24,0.25,559,4670,0.260318,100876849,0,APPLE INC,,A
2014-03-12,2014-04-19,P,455000,0.29,0.31,71,1747,0.253653,100876850,0,APPLE INC,,A
2014-03-12,2014-04-19,P,460000,0.35,0.37,414,4335,0.246153,100876851,0,APPLE INC,,A
2014-03-12,2014-04-19,P,465000,0.42,0.45,200,2932,0.238816,100876852,0,APPLE INC,,A
2014-03-12,2014-04-19,P,470000,0.53,0.56,1220,5630,0.232878,100788879,0,APPLE INC,,A
2014-03-12,2014-04-19,P,475000,0.65,0.68,176,2730,0.225769,100876853,0,APPLE INC,,A
2014-03-12,2014-04-19,P,480000,0.81,0.85,158,4188,0.219578,100876854,0,APPLE INC,,A
2014-03-12,2014-04-19,P,485000,1.02,1.06,163,6207,0.213555,100876855,0,APPLE INC,,A
2014-03-12,2014-04-19,P,490000,1.3,1.33,146,8595,0.207964,100876856,0,APPLE INC,,A
2014-03-12,2014-04-19,P,495000,1.66,1.71,200,3157,0.203173,100876857,0,APPLE INC,,A
2014-03-12,2014-04-19,P,500000,2.14,2.22,669,11479,0.199213,100788880,0,APPLE INC,,A
2014-03-12,2014-04-19,P,505000,2.8,2.87,384,4580,0.196023,100876858,0,APPLE INC,,A
2014-03-12,2014-04-19,P,510000,3.65,3.75,911,4826,0.193825,100906839,0,APPLE INC,,A
2014-03-12,2014-04-19,P,515000,4.7,4.8,260,2864,0.191302,100906840,0,APPLE INC,,A
2014-03-12,2014-04-19,P,520000,6,6.15,680,4076,0.189561,100906841,0,APPLE INC,,A
2014-03-12,2014-04-19,P,525000,7.6,7.75,954,4301,0.187998,100906842,0,APPLE INC,,A
2014-03-12,2014-04-19,P,530000,9.55,9.7,455,3554,0.187401,100906843,0,APPLE INC,,A
2014-03-12,2014-04-19,P,535000,11.75,11.9,427,2443,0.185957,100906844,0,APPLE INC,,A
2014-03-12,2014-04-19,P,540000,14.25,14.5,203,2952,0.185089,100906845,0,APPLE INC,,A
2014-03-12,2014-04-19,P,545000,17.1,17.35,40,1765,0.184041,100906846,0,APPLE INC,,A
2014-03-12,2014-04-19,P,550000,20.3,20.55,66,8191,0.183705,100906847,0,APPLE INC,,A
2014-03-12,2014-04-19,P,555000,23.7,24.35,3,1132,0.185389,100906848,0,APPLE INC,,A
2014-03-12,2014-04-19,P,560000,27.5,27.85,4,1036,0.183542,100906849,0,APPLE INC,,A
2014-03-12,2014-04-19,P,565000,31.45,33,1,617,0.195117,100906850,0,APPLE INC,,A
2014-03-12,2014-04-19,P,570000,35.7,37.35,12,635,0.199228,100906851,0,APPLE INC,,A
2014-03-12,2014-04-19,P,575000,40.1,41.8,10,10422,0.203261,100906852,0,APPLE INC,,A
2014-03-12,2014-04-19,P,580000,44.65,46.45,2,555,0.209219,100906853,0,APPLE INC,,A
2014-03-12,2014-04-19,P,585000,48.8,51.15,0,549,0.207267,100906854,0,APPLE INC,,A
2014-03-12,2014-04-19,P,590000,54.15,55.85,1,41207,0.222835,100906855,0,APPLE INC,,A
2014-03-12,2014-04-19,P,595000,58.15,60.75,0,328,0.21575,100906856,0,APPLE INC,,A
2014-03-12,2014-04-19,P,600000,63.75,65.6,25,1266,0.238677,100906857,0,APPLE INC,,A
2014-03-12,2014-04-19,P,605000,68.05,70.45,0,238,0.232157,100906858,0,APPLE INC,,A
2014-03-12,2014-04-19,P,610000,72.95,75.45,0,327,0.241833,100906859,0,APPLE INC,,A
2014-03-12,2014-04-19,P,615000,77.9,80.35,1,348,0.249523,100906860,0,APPLE INC,,A
2014-03-12,2014-04-19,P,620000,82.8,85.3,0,444,0.256458,100906861,0,APPLE INC,,A
2014-03-12,2014-04-19,P,625000,87.95,90.25,0,219,0.271205,100906862,0,APPLE INC,,A
2014-03-12,2014-04-19,P,630000,93.1,95.2,0,119,0.28583,100906863,0,APPLE INC,,A
2014-03-12,2014-04-19,P,635000,97.75,100.2,0,88,0.284587,100906864,0,APPLE INC,,A
2014-03-12,2014-04-19,P,640000,103.3,105.15,0,87,0.313125,100906865,0,APPLE INC,,A
2014-03-12,2014-04-19,P,645000,108,110.1,0,62,0.311805,100906866,0,APPLE INC,,A
2014-03-12,2014-04-19,P,650000,112.7,115.15,0,524,0.312163,100906867,0,APPLE INC,,A
2014-03-12,2014-04-19,P,655000,117.8,120.1,0,25,0.324582,100906868,0,APPLE INC,,A
2014-03-12,2014-04-19,P,660000,123,125.1,0,22,0.343172,100906869,0,APPLE INC,,A
2014-03-12,2014-04-19,P,665000,127.55,130.1,0,57,0.332526,100906870,0,APPLE INC,,A
2014-03-12,2014-04-19,P,670000,132.3,135.1,0,55,0.32742,101067593,0,APPLE INC,,A
2014-03-12,2014-04-19,P,675000,137.25,140.05,0,3,0.329602,101423226,0,APPLE INC,,A
2014-03-12,2014-04-19,P,680000,142.25,145.05,0,28,0.33858,101423227,0,APPLE INC,,A
2014-03-12,2014-04-19,P,685000,147.3,150.05,0,12,0.351207,101433793,0,APPLE INC,,A
2014-03-12,2014-04-19,P,690000,152.2,155.05,0,15,0.352194,101453612,0,APPLE INC,,A
2014-03-12,2014-04-19,P,695000,157.3,160.05,0,1,0.36881,101453613,0,APPLE INC,,A
2014-03-12,2014-04-19,P,700000,162.3,165.05,0,59,0.37747,101453614,0,APPLE INC,,A
2014-03-12,2014-04-19,P,705000,167.15,170.05,0,0,0.373219,101453615,0,APPLE INC,,A
2014-03-12,2014-04-19,P,710000,172.25,175.05,0,9,0.390442,101453616,0,APPLE INC,,A
2014-03-12,2014-04-19,P,715000,177.25,180.05,0,0,0.398776,101453617,0,APPLE INC,,A
2014-03-12,2014-04-19,P,720000,182.25,185.05,0,3,0.407027,101453618,0,APPLE INC,,A
2014-03-12,2014-04-19,P,725000,187.25,190.05,0,11,0.415196,101453619,0,APPLE INC,,A
2014-03-12,2014-04-19,P,730000,192.25,195.05,0,15,0.423285,101453620,0,APPLE INC,,A
2014-03-12,2014-04-19,P,735000,197.25,200.05,0,4,0.431297,101453621,0,APPLE INC,,A
2014-03-12,2014-04-19,P,740000,202.25,205.05,0,15,0.439232,101453622,0,APPLE INC,,A
2014-03-12,2014-04-19,P,745000,207.15,210.05,0,1,0.437182,101453623,0,APPLE INC,,A
2014-03-12,2014-04-19,P,750000,212.25,215.05,0,20,0.454878,101453624,0,APPLE INC,,A
2014-03-12,2014-04-19,P,755000,217.25,219.95,0,1,0.452437,101861875,0,APPLE INC,,A
2014-03-12,2014-04-19,P,760000,222.25,224.95,0,0,0.459961,101982780,0,APPLE INC,,A
2014-03-12,2014-04-19,P,765000,227.3,229.95,0,0,0.47278,101982781,0,APPLE INC,,A
2014-03-12,2014-04-19,P,770000,232.25,234.95,0,0,0.474809,101982782,0,APPLE INC,,A
2014-03-12,2014-04-19,P,775000,237.3,239.95,0,0,0.487618,101982783,0,APPLE INC,,A
2014-03-12,2014-04-19,P,780000,242.2,244.95,0,0,0.483425,101982784,0,APPLE INC,,A
2014-03-12,2014-04-19,P,785000,247.3,249.95,0,0,0.502205,101982785,0,APPLE INC,,A
2014-03-12,2014-04-19,P,790000,252.2,254.95,0,0,0.497645,102074902,0,APPLE INC,,A
2014-03-12,2014-04-19,P,795000,257.3,259.95,0,0,0.516554,102210569,0,APPLE INC,,A
2014-03-12,2014-04-19,P,800000,262.25,264.95,0,5,0.517865,102210570,0,APPLE INC,,A
2014-03-12,2014-04-19,P,805000,267.25,269.95,0,0,0.524837,102210571,0,APPLE INC,,A
2014-03-12,2014-04-19,P,810000,272.3,274.95,0,0,0.537636,102210572,0,APPLE INC,,A
2014-03-12,2014-04-19,P,815000,277.25,279.95,0,1,0.538615,102227369,0,APPLE INC,,A
2014-03-12,2014-04-19,P,820000,282.3,284.95,0,0,0.551413,102227370,0,APPLE INC,,A
2014-03-12,2014-04-19,P,825000,287.25,289.95,0,0,0.552178,102227371,0,APPLE INC,,A
2014-03-12,2014-04-19,P,830000,292.25,294.95,0,0,0.55888,102227372,0,APPLE INC,,A
2014-03-12,2014-04-19,P,835000,297.3,299.95,0,0,0.571677,102227373,0,APPLE INC,,A
2014-03-12,2014-04-19,P,840000,302.25,304.95,0,0,0.572133,102227374,0,APPLE INC,,A
2014-03-12,2014-04-19,P,845000,307.25,309.95,0,1,0.578682,102227375,0,APPLE INC,,A
2014-03-12,2014-04-19,P,850000,312.3,314.95,0,2,0.591486,102227376,0,APPLE INC,,A
2014-03-12,2014-04-19,P,855000,317.25,319.95,0,0,0.591637,102227377,0,APPLE INC,,A
2014-03-12,2014-04-25,C,430000,105.35,107.8,0,0,,102920796,0,APPLE INC,,A
2014-03-12,2014-04-25,C,440000,95.5,98.3,0,0,0.260772,102920797,0,APPLE INC,,A
2014-03-12,2014-04-25,C,450000,85.6,88.1,0,3,0.22544,102920798,0,APPLE INC,,A
2014-03-12,2014-04-25,C,460000,75.85,78.8,0,50,0.250717,102920799,0,APPLE INC,,A
2014-03-12,2014-04-25,C,470000,66.2,68.85,0,0,0.233601,102920800,0,APPLE INC,,A
2014-03-12,2014-04-25,C,480000,56.8,59.6,1,1,0.232769,102920801,0,APPLE INC,,A
2014-03-12,2014-04-25,C,490000,47.75,49.85,3,20,0.218395,102920802,0,APPLE INC,,A
2014-03-12,2014-04-25,C,500000,39.2,42.05,7,27,0.225566,102920803,0,APPLE INC,,A
2014-03-12,2014-04-25,C,507500,33.25,35.75,0,20,0.22079,102920804,0,APPLE INC,,A
2014-03-12,2014-04-25,C,510000,31.35,33.6,1,67,0.218062,102920805,0,APPLE INC,,A
2014-03-12,2014-04-25,C,512500,29.55,31.6,0,0,0.216773,102920806,0,APPLE INC,,A
2014-03-12,2014-04-25,C,515000,27.9,29.8,0,5,0.21754,102920807,0,APPLE INC,,A
2014-03-12,2014-04-25,C,517500,26.4,28.1,0,3,0.21931,102920808,0,APPLE INC,,A
2014-03-12,2014-04-25,C,520000,24.85,26.45,1,12,0.22008,102920809,0,APPLE INC,,A
2014-03-12,2014-04-25,C,522500,23.5,24.95,0,3,0.222528,102920810,0,APPLE INC,,A
2014-03-12,2014-04-25,C,525000,22.1,23.35,1,153,0.222928,102920811,0,APPLE INC,,A
2014-03-12,2014-04-25,C,527500,20.75,21.8,0,24,0.223157,102920812,0,APPLE INC,,A
2014-03-12,2014-04-25,C,530000,19.35,20.35,2,180,0.222889,102920813,0,APPLE INC,,A
2014-03-12,2014-04-25,C,532500,18.1,18.95,9,108,0.223164,102920814,0,APPLE INC,,A
2014-03-12,2014-04-25,C,535000,17.2,17.55,245,536,0.22498,102920815,0,APPLE INC,,A
2014-03-12,2014-04-25,C,537500,15.75,16.3,4,94,0.223242,102920816,0,APPLE INC,,A
2014-03-12,2014-04-25,C,540000,14.45,15,57,324,0.221381,102920817,0,APPLE INC,,A
2014-03-12,2014-04-25,C,542500,13.2,13.9,0,180,0.220386,102920818,0,APPLE INC,,A
2014-03-12,2014-04-25,C,545000,11.95,12.8,39,204,0.218549,102920819,0,APPLE INC,,A
2014-03-12,2014-04-25,C,547500,11.2,11.8,5,102,0.220044,102920820,0,APPLE INC,,A
2014-03-12,2014-04-25,C,550000,10.25,10.8,17,254,0.219338,102920821,0,APPLE INC,,A
2014-03-12,2014-04-25,C,552500,9.3,9.95,2,84,0.218868,102920822,0,APPLE INC,,A
2014-03-12,2014-04-25,C,555000,8.45,9.1,25,65,0.218321,102920823,0,APPLE INC,,A
2014-03-12,2014-04-25,C,557500,7.65,8.45,5,37,0.218841,102920824,0,APPLE INC,,A
2014-03-12,2014-04-25,C,560000,6.9,7.65,43,249,0.217793,102920825,0,APPLE INC,,A
2014-03-12,2014-04-25,C,562500,6.15,6.85,0,18,0.215873,102920826,0,APPLE INC,,A
2014-03-12,2014-04-25,C,565000,5.45,6.25,27,48,0.215113,102920827,0,APPLE INC,,A
2014-03-12,2014-04-25,C,567500,4.85,5.6,0,21,0.213909,102920828,0,APPLE INC,,A
2014-03-12,2014-04-25,C,570000,4.6,5.1,14,261,0.216404,102920829,0,APPLE INC,,A
2014-03-12,2014-04-25,C,572500,3.9,4.6,3,45,0.214016,102920830,0,APPLE INC,,A
2014-03-12,2014-04-25,C,580000,2.9,3.4,36,83,0.21595,102920831,0,APPLE INC,,A
2014-03-12,2014-04-25,C,590000,1.72,2.29,1,19,0.216311,102920832,0,APPLE INC,,A
2014-03-12,2014-04-25,C,600000,1.3,1.59,17,191,0.224496,102920833,0,APPLE INC,,A
2014-03-12,2014-04-25,C,610000,0.71,1.25,4,14,0.229153,102920834,0,APPLE INC,,A
2014-03-12,2014-04-25,C,620000,0.39,0.92,1,0,0.233198,102920835,0,APPLE INC,,A
2014-03-12,2014-04-25,P,430000,0.18,0.62,0,30,0.316925,102920836,0,APPLE INC,,A
2014-03-12,2014-04-25,P,440000,0.18,0.63,0,0,0.288959,102920837,0,APPLE INC,,A
2014-03-12,2014-04-25,P,450000,0.26,0.74,0,12,0.269939,102920838,0,APPLE INC,,A
2014-03-12,2014-04-25,P,460000,0.38,1.19,1,28,0.261905,102920839,0,APPLE INC,,A
2014-03-12,2014-04-25,P,470000,0.61,1.59,4,56,0.248408,102920840,0,APPLE INC,,A
2014-03-12,2014-04-25,P,480000,1.47,1.95,16,63,0.240819,102920841,0,APPLE INC,,A
2014-03-12,2014-04-25,P,490000,2.56,3.05,1,167,0.238414,102920842,0,APPLE INC,,A
2014-03-12,2014-04-25,P,500000,4.1,4.3,162,265,0.231628,102920843,0,APPLE INC,,A
2014-03-12,2014-04-25,P,507500,5.5,6.1,0,92,0.23011,102920844,0,APPLE INC,,A
2014-03-12,2014-04-25,P,510000,6.15,6.65,12,115,0.22917,102920845,0,APPLE INC,,A
2014-03-12,2014-04-25,P,512500,6.65,7.35,0,34,0.227449,102920846,0,APPLE INC,,A
2014-03-12,2014-04-25,P,515000,7.35,8.05,0,92,0.226606,102920847,0,APPLE INC,,A
2014-03-12,2014-04-25,P,517500,8.25,8.85,4,68,0.227278,102920848,0,APPLE INC,,A
2014-03-12,2014-04-25,P,520000,9.05,9.7,5,241,0.226685,102920849,0,APPLE INC,,A
2014-03-12,2014-04-25,P,522500,10,10.45,60,77,0.225664,102920850,0,APPLE INC,,A
2014-03-12,2014-04-25,P,525000,10.85,11.55,0,279,0.225639,102920851,0,APPLE INC,,A
2014-03-12,2014-04-25,P,527500,11.95,12.6,1,123,0.226173,102920852,0,APPLE INC,,A
2014-03-12,2014-04-25,P,530000,13.15,13.4,59,341,0.224823,102920853,0,APPLE INC,,A
2014-03-12,2014-04-25,P,532500,14.05,14.9,1,180,0.225424,102920854,0,APPLE INC,,A
2014-03-12,2014-04-25,P,535000,15.2,15.85,4,338,0.223129,102920855,0,APPLE INC,,A
2014-03-12,2014-04-25,P,537500,16.5,17.15,0,57,0.223439,102920856,0,APPLE INC,,A
2014-03-12,2014-04-25,P,540000,17.75,18.4,8,38,0.22226,102920857,0,APPLE INC,,A
2014-03-12,2014-04-25,P,542500,18.95,20.05,0,0,0.222638,102920858,0,APPLE INC,,A
2014-03-12,2014-04-25,P,545000,20.35,21.55,0,23,0.222542,102920859,0,APPLE INC,,A
2014-03-12,2014-04-25,P,547500,21.85,23.05,0,0,0.222338,102920860,0,APPLE INC,,A
2014-03-12,2014-04-25,P,550000,23.4,24.55,23,6,0.221666,102920861,0,APPLE INC,,A
2014-03-12,2014-04-25,P,552500,25,26.3,2,7,0.22232,102920862,0,APPLE INC,,A
2014-03-12,2014-04-25,P,555000,26.6,28.15,0,19,0.222953,102920863,0,APPLE INC,,A
2014-03-12,2014-04-25,P,557500,28.35,30.05,3,0,0.224344,102920864,0,APPLE INC,,A
2014-03-12,2014-04-25,P,560000,30.05,31.95,0,10,0.224628,102920865,0,APPLE INC,,A
2014-03-12,2014-04-25,P,562500,31.5,34.1,0,0,0.224148,102920866,0,APPLE INC,,A
2014-03-12,2014-04-25,P,565000,33.25,36.05,0,10,0.223697,102920867,0,APPLE INC,,A
2014-03-12,2014-04-25,P,567500,35.35,37.95,0,0,0.225016,102920868,0,APPLE INC,,A
2014-03-12,2014-04-25,P,570000,37.3,39.9,0,0,0.224771,102920869,0,APPLE INC,,A
2014-03-12,2014-04-25,P,572500,39.3,41.85,0,0,0.224223,102920870,0,APPLE INC,,A
2014-03-12,2014-04-25,P,580000,45.2,48.15,0,0,0.22117,102920871,0,APPLE INC,,A
2014-03-12,2014-04-25,P,590000,54.6,57.05,0,0,0.230935,102920872,0,APPLE INC,,A
2014-03-12,2014-04-25,P,600000,63.55,66.45,0,0,0.233562,102920873,0,APPLE INC,,A
2014-03-12,2014-04-25,P,610000,73.4,75.95,0,0,0.246458,102920874,0,APPLE INC,,A
2014-03-12,2014-04-25,P,620000,83.05,85.7,0,0,0.256324,102920875,0,APPLE INC,,A
2014-03-12,2014-05-17,C,305000,230.05,232.9,0,0,,102498300,0,APPLE INC,,A
2014-03-12,2014-05-17,C,310000,225,227.95,0,0,,102498301,0,APPLE INC,,A
2014-03-12,2014-05-17,C,315000,220.05,222.95,0,0,,102498302,0,APPLE INC,,A
2014-03-12,2014-05-17,C,320000,215,217.95,0,0,,102498303,0,APPLE INC,,A
2014-03-12,2014-05-17,C,325000,210.05,213,0,0,,102498304,0,APPLE INC,,A
2014-03-12,2014-05-17,C,330000,205.05,208,0,0,,102498305,0,APPLE INC,,A
2014-03-12,2014-05-17,C,335000,200.05,202.6,0,0,,102498306,0,APPLE INC,,A
